path,size_bytes,updated_at
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next-env.d.ts",262,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next.config.d.ts.map",210,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next.config.js.map",183,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next.config.ts",141,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/package-lock.json",81677,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/package.json",770,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/playwright.config.ts",390,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/postcss.config.mjs",94,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/scripts/create-leo-agent.d.ts.map",137,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/scripts/create-leo-agent.js.map",1937,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/scripts/create-leo-agent.ts",2258,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/chat/route.ts",1095,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/deploy/route.ts",8547,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/save-config/route.ts",1426,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/signed-url/route.ts",1142,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/chat/page.tsx",834,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/conversation/page.tsx",161,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/deployment/page.tsx",153,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/globals.css",4768,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/hero-a/page.tsx",796,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/hero-b/page.tsx",796,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/layout.tsx",1039,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/onboarding-a/page.tsx",254,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/onboarding-b/page.tsx",1179,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/onboarding/page.tsx",2749,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/page.original.tsx",4474,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/page.tsx",795,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/ready/page.tsx",11693,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/recommendations/page.tsx",1199,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/signin/page.tsx",3503,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/signup/page.tsx",3536,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/ChatBubble.tsx",656,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/ChatInterface.tsx",10879,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/TypingIndicator.tsx",463,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/VoiceButton.tsx",1096,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/conversation-view.tsx",6683,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/cta/FinalCTA.tsx",3181,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/deployment-view.tsx",14742,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/faq/AccordionItem.tsx",1769,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/faq/FAQ.tsx",3258,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/footer/Footer.tsx",1949,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/hero/HeroVersionA.tsx",5130,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/hero/HeroVersionB.tsx",5065,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/how-it-works/HowItWorks.tsx",7099,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/how-it-works/StepCard.tsx",1247,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/nav/Navbar.tsx",4479,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/ContinueButton.tsx",1261,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/OptionButton.tsx",1787,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/Otto.tsx",5233,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/ProgressBar.tsx",1262,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/StepContainer.tsx",1403,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/__tests__/smoke-test.mjs",3852,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/BusinessContext.tsx",4485,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/Celebration.tsx",7242,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseLevel.tsx",4477,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseMotivation.tsx",4105,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseName.tsx",5486,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseObjective.tsx",8650,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseTone.tsx",6700,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseType.tsx",6768,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/DemoChat.tsx",18137,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/DemoPrep.tsx",5414,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/Signup.tsx",11897,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/index.ts",1229,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/pricing/PlanCard.tsx",2843,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/pricing/Pricing.tsx",3054,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/recommendations-view.tsx",9613,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/social-proof/SocialProof.tsx",4226,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/social-proof/TestimonialCard.tsx",1745,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/ui/Button.tsx",958,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/ui/ConfettiEffect.tsx",1146,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/ui/SelectionBubble.tsx",986,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/UseCaseSection.tsx",1592,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/UseCaseVersionScroll.tsx",421,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/UseCaseVersionTabs.tsx",2630,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/cases/AvocateCase.tsx",8099,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/cases/BoulangerCase.tsx",5410,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/cases/DentisteCase.tsx",7552,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/cases/ImmobilierCase.tsx",9285,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/AgentCard.tsx",1434,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/CalendarMockup.tsx",2637,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/ChatBubble.tsx",941,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/CountUpNumber.tsx",548,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/KanbanBoard.tsx",2405,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/NotificationToast.tsx",1030,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/ProgressBar.tsx",654,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/TelegramMockup.tsx",2942,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/use-cases/shared/TypingIndicator.tsx",255,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/hooks/use-leo-conversation.ts",5305,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/animations.ts",1578,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/chat-engine.ts",4343,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/client-tools-schema.ts",1759,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/constants.ts",4041,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/leo-prompt.ts",5058,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/recommendations.ts",2988,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/supabase.ts",1405,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/types.ts",3683,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/useCountUp.ts",853,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/useInView.ts",722,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/lib/useSequence.ts",796,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/stores/onboarding-b.ts",1718,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/test-results/.last-run.json",45,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/test-results/user-journey-Forge-IA-—-Us-d4d65--Recommendations-page-loads/error-context.md",19913,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/test-results/user-journey-Forge-IA-—-Us-d4d65--Recommendations-page-loads/test-failed-1.png",524602,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/test-results/user-journey-Forge-IA-—-Us-d4d65--Recommendations-page-loads/trace.zip",1194555,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/tsconfig.json",670,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/tsconfig.tsbuildinfo",121393,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/package-lock.json",23913,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/package.json",555,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/__tests__/deploy.test.ts",4100,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/__tests__/templates.test.ts",6061,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/__tests__/validate.test.ts",3954,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/__tests__/workspace.test.ts",7026,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/index.ts",5018,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/deploy-runner.ts",2018,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/deploy.ts",21899,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/hetzner.ts",3565,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/logger.ts",537,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/ssh.ts",4414,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/tests.ts",8023,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/validate.ts",4266,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/lib/workspace.ts",5724,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/AGENTS.md.ts",739,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/BOOT.md.ts",180,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/HEARTBEAT.md.ts",570,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/IDENTITY.md.ts",378,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/SOUL.md.ts",1134,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/TOOLS.md.ts",806,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/templates/USER.md.ts",791,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/src/types.ts",4098,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/tsconfig.json",1095,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/.env.example",252,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/.env.local",920,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/.gitignore",63,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/middleware.d.ts.map",239,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/middleware.js.map",1478,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/middleware.ts",1533,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/next-env.d.ts",262,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/next.config.d.ts.map",210,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/next.config.js.map",183,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/next.config.ts",141,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/package-lock.json",79637,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/package.json",735,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/postcss.config.mjs",94,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/scripts/create-leo-agent.d.ts.map",137,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/scripts/create-leo-agent.js.map",1937,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/scripts/create-leo-agent.ts",2258,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/api/chat/route.ts",1095,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/api/deploy/route.ts",8547,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/api/save-config/route.ts",1426,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/api/signed-url/route.ts",1142,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/chat/page.tsx",834,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/conversation/page.tsx",161,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/deployment/page.tsx",153,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/globals.css",4768,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/hero-a/page.tsx",796,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/hero-b/page.tsx",796,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/layout.tsx",1039,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/onboarding-a/page.tsx",254,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/onboarding-b/page.tsx",1179,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/onboarding/page.tsx",2749,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/page.original.tsx",4474,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/page.tsx",795,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/ready/page.tsx",11693,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/recommendations/page.tsx",1199,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/signin/page.tsx",3503,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/app/signup/page.tsx",3536,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/chat/ChatBubble.tsx",656,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/chat/ChatInterface.tsx",10879,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/chat/TypingIndicator.tsx",463,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/chat/VoiceButton.tsx",1096,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/conversation-view.tsx",6683,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/cta/FinalCTA.tsx",3181,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/deployment-view.tsx",14742,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/faq/AccordionItem.tsx",1769,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/faq/FAQ.tsx",3258,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/footer/Footer.tsx",1949,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/hero/HeroVersionA.tsx",5130,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/hero/HeroVersionB.tsx",5065,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/how-it-works/HowItWorks.tsx",7099,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/web/src/components/how-it-works/StepCard.tsx",1247,"2026-03-02T16:01:46"
